lyric_id,title,title_sinhala,title_english,artist,music,melody,lyrics_author,image_url,video_url,youtube_video_id,lyrics
10,මේ බස් නැවතුම - පුන්සිරි සොයිසා  |  Me bus newathuma - Punsiri Soyza - sinhala lyrics,මේ බස් නැවතුම - පුන්සිරි සොයිසා,Me bus newathuma - Punsiri Soyza - sinhala lyrics,පුන්සිරි සොයිසා,,අශෝක් පීරිස්,,https://1.bp.blogspot.com/-RDBleGGJdDA/XVFveadTADI/AAAAAAAByx8/tQ7YMwprGbA0P2FKpmHXQ6Zefedu9a61wCPcBGAYYCw/s1600/punsiri%2Bsoysa%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%259C%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.jpg,https://www.youtube.com/embed/pyYMPaXKanM,pyYMPaXKanM,"\n
මේ බස් නැවතුම පෙර හැම දිනකම\n
අප හමුවුනු හැටි දැන උන්නේ\n
මා තනිවුණ බව ඔබ සමුගෙන බව\n
බස් නැවතුම තව නෑ දන්නේ //\n
\n
\n
ඉස්සර හවසට ඔබ එනතුරු මම\n
මෙතනම සිටියා දෙනෙත අයා\n
එකම රියක නැග එකම අසුනෙ හිඳ\n
ගිය හැටි මතකයි තවම එදා\n
\n
මේ බස් නැවතුම පෙර හැම දිනකම\n
අප හමුවුනු හැටි දැන උන්නේ\n
මා තනිවුණ බව ඔබ සමුගෙන බව\n
බස් නැවතුම තව නෑ දන්නේ\n
\n
\n
ප්‍රේමය නිමවුන මා අද තනිවම\n
රියකට මෙතනින් ගොඩවෙනවා\n
ඒ රියෙහිම ඔබ තව කෙනෙකුන් ළඟ\n
එකම අසුනේ ඉඳගෙන යනවා\n
\n
මේ බස් නැවතුම පෙර හැම දිනකම\n
අප හමුවුනු හැටි දැන උන්නේ\n
මා තනිවුණ බව ඔබ සමුගෙන බව\n
බස් නැවතුම තව නෑ දන්නේ //\n
\n
\n
"
11,නිල් කඳු පවුරයි (ගම මහනුවරයි) - චන්ද්‍රකුමාර කඳනආරච්චි  |  Nil kandu pawrai (Gama Mahanuwarai) - Chandrakumar Kandanarachchi - sinhala lyrics,නිල් කඳු පවුරයි (ගම මහනුවරයි) - චන්ද්‍රකුමාර කඳනආරච්චි,Nil kandu pawrai (Gama Mahanuwarai) - Chandrakumar Kandanarachchi - sinhala lyrics,", තනුව  චන්ද්‍රකුමාර කඳනආරච්චි",උපාලි කන්නංගර,චන්ද්‍රකුමාර කඳනආරච්චි,,https://1.bp.blogspot.com/-1LTJk--zQAE/XXfpUS45JwI/AAAAAAABz0o/MlnrWSf__vQv7GypXqriPABTrdru6Q9LACLcBGAs/s1600/chandrakumar%2Bkandanarachchi%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%259C%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.jpg,https://www.youtube.com/embed/Wt8I3Rq97cs,Wt8I3Rq97cs,"\n
නිල් කඳු පවුරයි මහවැලි දිය අගලයි\n
විරුවන් දිනු මා ඉපැදුණු ගම මහනුවරයි //\n
ගම මහනුවරයි ගම මහනුවරයි\n
ගම මහනුවරයි මගෙ ගම මහනුවරයි\n
\n
දළදා හිමි සිව් දෙවි වැඩ වසනා\n
රසඳුන් මල් ගොමු බිඟුසර නඟනා\n
සිහිලස දෙන වැව් කොමලිය රඳනා\n
සරුබිම හැමදා සිරිකත රැඳුණා\n
ගම මහනුවරයි ගම මහනුවරයි\n
ගම මහනුවරයි මගෙ ගම මහනුවරයි\n
\n
පඬිවරු යතිවරු නිරතුරු ගැවසේ\n
සිප්සත දී නිති සරසවි නිවැසේ\n
සඳළුතලා මත කිඳුරියො හිනැහේ\n
එහි උපදින්නට පින් කළ යුතුවේ\n
ගම මහනුවරයි ගම මහනුවරයි\n
ගම මහනුවරයි මගෙ ගම මහනුවරයි\n
\n
නිල් කඳු පවුරයි මහවැලි දිය අගලයි\n
විරුවන් දිනු මා ඉපැදුණු ගම මහනුවරයි //\n
ගම මහනුවරයි ගම මහනුවරයි\n
ගම මහනුවරයි මගෙ ගම මහනුවරයි\n
\n
\n
"
12,නිල් දෑසින් බලාවී - සුරේනි ඩි මෙල්  |  Nil dasin balawi - Surenie De Mel - sinhala lyrics,නිල් දෑසින් බලාවී - සුරේනි ඩි මෙල්,Nil dasin balawi - Surenie De Mel - sinhala lyrics,", තනුව  සුරේනි ඩි මෙල්",අචල සොලමන්ස්,සුරේනි ඩි මෙල්,,https://1.bp.blogspot.com/-nAoKRoQgRJI/XXfgexlXxDI/AAAAAAABz0c/hEu_Dnb1040x3oK5tRA3oEzTYypdrUocwCLcBGAs/s1600/surenie%2Bde%2Bmel%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%259C%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.jpg,https://www.youtube.com/embed/K7sA8PJJdwM,K7sA8PJJdwM,"\n
රහසින් ඇවිත් මුමුණා ගියා\n
ඒ කිවු වදන් සිත මත කලා\n
ආයෙත් ඇවිත් මට ළං වෙලා\n
පවසන්නකෝ සිතු දේ ඔයා\n
\n
නිල් දෑසින් බලාවී මුවඟින් සිනාසී\n
මොනවාද කොඳුරා කියාවී\n
ඔබේ ආදරේ මා හදේ තුරුළු කරනා\n
සදා පැතුම ඔබ වේ මගේ\n
\n
නෑ තාම නෑ ඔබ ආවේ නෑ\n
සිහිනෙන් උවත් දුරස් වෙන්න බෑ\n
යන්තම් ඔබේ රුව දුටුවේ මා\n
කොහේදෝ ගියේ මා හැර දමා\n
\n
නිල් දෑසින් බලාවී මුවඟින් සිනාසී\n
මොනවාද කොඳුරා කියාවී\n
ඔබේ ආදරේ මා හදේ තුරුළු කරනා\n
සදා පැතුම ඔබ වේ මගේ\n
\n
මලින් මලට ඉගිලිලා එන්නම්\n
හදේ කවුළු ඇර මා බලන්නම්\n
සිතින් සිතන දේ මා පතන්නම්\n
එයයි මා පැතූ ආදරේ\n
\n
නිල් දෑසින් බලාවී මුවඟින් සිනාසී\n
මොනවාද කොඳුරා කියාවි\n
ඔබේ ආදරේ මා හදේ තුරුළු කරනා\n
සදා පැතුම ඔබ වේ මගේ\n
\n
\n
"
13,ඉර වට යන ගිරවියනේ - අයිවෝ ඩෙනිස්  |  Ira wata yana giraviyane - Ivor Dennis - sinhala lyrics,ඉර වට යන ගිරවියනේ - අයිවෝ ඩෙනිස්,Ira wata yana giraviyane - Ivor Dennis - sinhala lyrics,අයිවෝ ඩෙනිස්,,ප්‍රේමසිරි කේමදාස,,https://1.bp.blogspot.com/-hAbii_JG_pU/XXFUCpjubsI/AAAAAAABzvs/NJKaBifrKBgibPsHXdqqmoeMhnvHkqyTwCPcBGAYYCw/s1600/ivor%2Bdennis%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%25BD%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.jpg,https://www.youtube.com/embed/tK-KVXQSpP8,tK-KVXQSpP8,"\n
\n
ඉර වට යන ගිරවියනේ\n
මගේ ගිරවිය කොයිද අනේ\n
\n
වනන්තරේ තුරු වදුලේ\n
කූඩු වෙලා උන්නු අපි\n
නිරන්තරේ ආල මතින්\n
ලෙන්ගතු වී උන්නු අපි\n
මගේ ගිරවී කොයිද කියන්\n
සඳ වට යන සාවුනේ\n
\n
ඉර වට යන ගිරවියනේ\n
මගේ ගිරවිය කොයිද අනේ\n
\n
කයිතාලම් සීනු හඬින්\n
කවි සී පද සින්දු කියා\n
ඈ රහසේ පඳුරු උඩින්\n
මට නොකියා යන්ට ගියා\n
මගේ ගිරවිය කොයිද කියන්\n
වනයට හිමි දේවනේ\n
\n
ඉර වට යන ගිරවියනේ\n
මගේ ගිරවිය කොයිද අනේ\n
\n
හිත පපුවට ගිනි ඇවිළී\n
මට තනිකම් දැනුණාවේ\n
සතරවරම් දෙවි සරණින්\n
ඈ නිදුකින් උන්නාවේ\n
මගේ ගිරවිය කොයිද කියන්\n
සත් පත්තිනි සාමිනේ\n
\n
ඉර වට යන ගිරවියනේ\n
මගේ ගිරවී කොයි ද අනේ\n
\n
\n
"
14,සුදු ඇඳගෙන සඳ ඇවිදින් - කරුණාරත්න දිවුල්ගනේ  |  Sudu andagena sanda awidin - Karunarathna Divulgane - sinhala lyrics,සුදු ඇඳගෙන සඳ ඇවිදින් - කරුණාරත්න දිවුල්ගනේ,Sudu andagena sanda awidin - Karunarathna Divulgane - sinhala lyrics,කරුණාරත්න දිවුල්ගනේ,,රෝහණ වීරසිංහ,,https://1.bp.blogspot.com/-Cr0ukfjUZzE/XR8UMJ_KfoI/AAAAAAABxOM/8emy2FEAI4MkN6vi8V3QaOc1tJBP8qa3ACLcBGAs/s1600/karunarathna%2Bdivulgane.jpg,https://www.youtube.com/embed/tqxndB_tGkM,tqxndB_tGkM,"\n
සුදු ඇඳගෙන සඳ ඇවිදින් දුර කඳු මුදුනට \n
රිදවුණු සිත ගෙනයයි කඳුළැලි ගං ඉවුරට \n
ඔබ ආ හැටි සමු ගන්නට අවසන් සැන්දෑවක \n
ඒ ගං ඉවුරට\n
\n
\n
බාධක බිඳ නුඹ ජය ගන්නට බැරි වුණි මට \n
ඇයි දැයි දොස් පවරන සඳ සිත \n
නුඹෙ වරද ද මගෙ වරද ද \n
එය මා දන්නේ නැත \n
\n
සුදු ඇඳගෙන සඳ ඇවිදින් දුර කඳු මුදුනට \n
රිදවුණු සිත ගෙනයයි කඳුළැලි ගං ඉවුරට \n
ඔබ ආ හැටි සමු ගන්නට අවසන් සැන්දෑවක \n
ඒ ගං ඉවුරට\n
\n
\n
නුඹ මා ලොව කළුවර කර පැන ගිය පළියට \n
කෙළෙසක දොස් පවරමි නුඹ හට \n
කිසි කෙනෙකු නොදුන් ආදරයක් \n
නුඹ මට දුන් කොට\n
\n
සුදු ඇඳගෙන සඳ ඇවිදින් දුර කඳු මුදුනට \n
රිදවුණු සිත ගෙනයයි කඳුළැලි ගං ඉවුරට \n
ඔබ ආ හැටි සමු ගන්නට අවසන් සැන්දෑවක \n
ඒ ගං ඉවුරට\n
\n
\n
"
15,රිදී නදී සිඳී - සමිතා එරන්දතී මුදුන්කොටුව  ‍|  Ridee nadee sindee - Samitha Erandathi Mudunkotuwa - sinhala lyrics,රිදී නදී සිඳී - සමිතා එරන්දතී මුදුන්කොටුව  ‍,Ridee nadee sindee - Samitha Erandathi Mudunkotuwa - sinhala lyrics,සමිතා එරන්දතී මුදුන්කොටුව,,නදීක ගුරුගේ,,https://1.bp.blogspot.com/-ZtQlnqFM6ug/XXafDrZbgVI/AAAAAAABzzY/sKjGr6A1T6syv_DYYZPG9_7auWbllherwCLcBGAs/s1600/samitha%2Berandathi%2Bmudunkotuwa%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%259C%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.jpg,https://www.youtube.com/embed/fLm2UhC0Z9M,fLm2UhC0Z9M,"\n
රිදී නදී සිඳී\n
ගහ කොළද මල් හැලී\n
සුසුම් කැටි ගැසී\n
උණු කඳුළු වැහි වහී\n
\n
\n
තාරුකා දැවී\n
නිල් අහස ගිණි ගනී\n
\n
තාරුකා දැවී\n
නිල් අහස ගිණි ගනී\n
සඳ මඩල බිම වැටී\n
මහ පොළොව සිපගනී\n
\n
\n
ප්‍රාර්ථනා සිඳී\n
හදවතම ගිණි ගනී\n
\n
ප්‍රාර්ථනා සිඳී\n
හදවතම ගිණි ගනී\n
මට මාව අහිමි වී\n
ඔබ යන්න නොනැවතී \n
\n
\n
"
16,"දුටු දා ඉඳලා ලුහුබැන්දා - මොහිදීන් බෙග්, ජමුනා රාණී  |  Dutu da indala luhu benda - Mohideen Baig, Jamuna Rani - sinhala lyrics","දුටු දා ඉඳලා ලුහුබැන්දා - මොහිදීන් බෙග්, ජමුනා රාණී","Dutu da indala luhu benda - Mohideen Baig, Jamuna Rani - sinhala lyrics","මොහිදීන් බෙග්, ජමුනා රාණී",,ක් ඇසුරින්,,https://1.bp.blogspot.com/-2fUE-aKW__U/XXakJmJ27YI/AAAAAAABzzk/OecebI1wf6M0NrYqkpVGgu7pGTlYp-9UwCLcBGAs/s1600/mohideen%2Bbaig%2Band%2Bjamuna%2Brani%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%259C%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.JPG,https://www.youtube.com/embed/wI2Aeh8CCiw,wI2Aeh8CCiw,"\n
දුටු දා ඉඳලා ලුහුබැන්දා\n
දන්නවා ද මම පෙම් බැන්දා\n
\n
රහසේ බැඳි පෙම් හෙළි වූ දා\n
පෙම් සැපේට වෙයි දෝ බාධා \n
\n
බාධක අවහිර හිරිහැර නොමැතී\n
ආලය රස නැත සීදේවී\n
බෑ හරවන්නට පෙම් ගඟ නම්\n
\n
දුටු දා ඉඳලා ලුහුබැන්දා\n
\n
මට දැන් තනි නෑ මේ ලෝකේ\n
දෙනු මැන ඔබගේ ආලෝකේ\n
නොදැනේ ඔබ ළඟ දුක සෝකේ\n
\n
රහසේ බැඳි පෙම් හෙළි වූ දා\n
\n
අනගි සුරබිදෙන සිතු දේ සාදන\n
නැළවේ මධුරිය ඔබ සිටිනා තැන\n
අද ඉඳලා කිරි ඉතිරේවී\n
\n
දුටු දා ඉඳලා ලුහුබැන්දා\n
\n
ඔසවන අඩියක් අඩියක් පාසා\n
ඔබගේ දියුණුව සැලසේවා\n
ප්‍රේම ප්‍රදීපය බැබළේවා\n
\n
රහසේ බැඳි පෙම් හෙළි වූ දා\n
පෙම් සැපේට වෙයි දෝ බාධා \n
\n
දුටු දා ඉඳලා ලුහුබැන්දා\n
දන්නවා ද මම පෙම් බැන්දා\n
\n
\n
"
17,"සිලි සිලියේ නව සුවඳක් - එම්.එස්. ප්‍රනාන්දු , නොයෙල් ගුණරත්න  |  Sili siliye nawa suwandak - MS Fernando, Noel Gunarathna","සිලි සිලියේ නව සුවඳක් - එම්.එස්. ප්‍රනාන්දු , නොයෙල් ගුණරත්න","Sili siliye nawa suwandak - MS Fernando, Noel Gunarathna",එම්. එස්. ප්‍රනාන්දු / නොයෙල් ගුණරත්න,,ආර්. මුත්තුසාමි,,https://1.bp.blogspot.com/-SEkERHeUseU/XXaIwWGZHfI/AAAAAAABzzM/vpvcsTKWKMUX8ikJ_oltM_aBfGM8IoGxACLcBGAs/s1600/ms%2Bfernando%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%259C%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.JPG,https://www.youtube.com/embed/3-aJ-VHNlA0,3-aJ-VHNlA0,"\n
සිලි සිලියේ නව සුවඳක් විහිදී එනවා \n
වන බඹරා මල සොයලා පියඹා යනවා // \n
යෞවන කාලේ ජීවන ඊලේ \n
පැද්දෙන තාලේ පවසයි ආලේ \n
\n
\n
මල් පිබිදීලා සුළඟෙ නටන්නේ \n
චූටි කුරුල්ලෝ මොටද සොයන්නේ \n
රස හැදෙනා තැන් දනිති සියල්ලෝ \n
මල් පැණි බොන්නේ නැද්ද කුරුල්ලෝ \n
ඇත්ත තමයි සහතිකමයි උන් පැණි බොනවාලූ \n
ඇත්ත තමයි සහතිකමයි උන් පැණි බොනවාලූ \n
\n
සිලි සිලියේ නව සුවඳක් විහිදී එනවා \n
වන බඹරා මල සොයලා පියඹා යනවා // \n
යෞවන කාලේ ජීවන ඊලේ \n
පැද්දෙන තාලේ පවසයි ආලේ \n
\n
සිසිලැති ගංගා ගලා බසින්නේ \n
එය නැත ඉවුරේ වැද නවතින්නේ \n
පෙම් රසෙහීදී කරමින් මෝදු \n
දිය කඳ දෙනවා ඉවුරට හාදු \n
ඇත්ත තමයි සහතිකමයි නැත්තෙ මොකද යාලූ\n
ඇත්ත තමයි සහතිකමයි නැත්තෙ මොකද යාලූ\n
\n
සිලි සිලියේ නව සුවඳක් විහිදී එනවා \n
වන බඹරා මල සොයලා පියඹා යනවා // \n
යෞවන කාලේ ජීවන ඊලේ \n
පැද්දෙන තාලේ පවසයි ආලේ \n
\n
\n
"
18,හිරු නිවෙනා මල් පිපෙනා - චන්දන ලියනාරච්චි  |  Hiru niwena mal pipena - Chandana liyanarachchi - sinhala lyrics,හිරු නිවෙනා මල් පිපෙනා - චන්දන ලියනාරච්චි,Hiru niwena mal pipena - Chandana liyanarachchi - sinhala lyrics,චන්දන ලියනාරච්චි,නිහාල් ගම්හේවා,,රත්නසිරි කෝට්ටගේ,https://1.bp.blogspot.com/-ZMPoZhFOHRc/XUh_vA1nctI/AAAAAAAByn8/yrmkDFt_2NEE13kFzvBlT0ryszlc0t05wCPcBGAYYCw/s1600/chandana%2Bliyanarachchi%2B1%2B-%2Bgee%2Bpadura.JPG,https://www.youtube.com/embed/C4J83FVWIKA,C4J83FVWIKA,"\n
හිරු නිවෙනා මල් පිපෙනා\n
සඳු එබෙනා නිහඬ රැයේ\n
කඳු යායේ තුරු සෙවනේ\n
මල් සුවඳේ ඔබව පෙනේ\n
හිරු නිවෙනා මල් පිපෙනා\n
සඳු එබෙනා නිහඬ රැයේ\n
\n
\n
නුඹ වෙන් වූ එම දිනයේ\n
ඒ වෙනුවෙන් හෙලන සුසුම්\n
හද කැල්මක තුරුළු වෙලා\n
ලොවට හොරෙන් හද හැඬවෙයි\n
\n
හිරු නිවෙනා මල් පිපෙනා\n
සඳු එබෙනා නිහඬ රැයේ\n
කඳු යායේ තුරු සෙවනේ\n
මල් සුවඳේ ඔබව පෙනේ\n
හිරු නිවෙනා මල් පිපෙනා\n
සඳු එබෙනා නිහඬ රැයේ\n
\n
\n
නුඹේ නමින් ලියනා මෙය\n
මතු දිනයක ගැයෙනා කල\n
නුඹ වෙනුවෙන් මල් පීදෙන\n
අරුණු ලොවක මිහිර දැනේ\n
\n
හිරු නිවෙනා මල් පිපෙනා\n
සඳු එබෙනා නිහඬ රැයේ\n
කඳු යායේ තුරු සෙවනේ\n
මල් සුවඳේ ඔබව පෙනේ\n
හිරු නිවෙනා මල් පිපෙනා\n
සඳු එබෙනා නිහඬ රැයේ\n
\n
\n
"
19,වරෙන් හීන් සැරේ - සුනිල් ශාන්ත/ අයිවෝ ඩෙනිස්  |  Waren heen sare - Sunil Santha/ Ivor Dennis - sinhala lyrics,වරෙන් හීන් සැරේ - සුනිල් ශාන්ත/ අයිවෝ ඩෙනිස්,Waren heen sare - Sunil Santha/ Ivor Dennis - sinhala lyrics,,සුනිල් ශාන්ත,,,https://1.bp.blogspot.com/-nFd7NvQ3VfY/XXFTo45r1NI/AAAAAAABzvg/Yz2ie_MTqXsxWFBAmC7wifx4qYzUiOgeQCLcBGAs/s1600/sunil%2Bsantha%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%259C%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.jpg,https://www.youtube.com/embed/GWkeTjMaoe4,GWkeTjMaoe4,"\n
\n
<div class=""separator"" style=""clear: both; text-align: center;"">
<a href=""https://1.bp.blogspot.com/-hAbii_JG_pU/XXFUCpjubsI/AAAAAAABzvo/dXUr2Toi5YwJK4JMC_c2V4ghOC3X88b8ACLcBGAs/s1600/ivor%2Bdennis%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%25BD%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.jpg"" imageanchor=""1"" style=""clear: left; float: left; margin-bottom: 1em; margin-right: 51em;""><img border=""0"" data-original-height=""500"" data-original-width=""900"" height=""177"" src=""https://1.bp.blogspot.com/-hAbii_JG_pU/XXFUCpjubsI/AAAAAAABzvo/dXUr2Toi5YwJK4JMC_c2V4ghOC3X88b8ACLcBGAs/s320/ivor%2Bdennis%2B1%2B-%2Bgee%2Bpadura%2B-%2B%25E0%25B6%25BD%25E0%25B7%2593%2B%25E0%25B6%25B4%25E0%25B7%2590%25E0%25B6%25AF%25E0%25B7%2594%25E0%25B6%25BB.jpg"" width=""320""/></a>
වරෙන් හීන් සැරේ\n
වරෙන් හීන් සැරේ\n
වරෙන් හීන් සැරේ රිදී වළාවේ\n
අනේ හෙමින් හෙමින් ඇදී යන්න වළාවේ\n
අනේ හෙමින් හෙමින් ඇදී යන්න වළාවේ\n
\n
සිසිල් පවන් බිබී\n
සිසිල් පවන් බිබී කිරා වැටෙයි\n
සිහින ලොවේ අඩ නින්දේ\n
සතුන් මෙ යාමේ\n
වරෙන් හීන් සැරේ රිදී වළාවේ\n
\n
රෑ යාමයේ හීංසැරේ\n
වරෙන් අනේ\n
හාවෝ පෙම් කෙලියේ යන්නේ රෑ යාමෙදෝ\n
රෑ යාමෙදෝ\n
රෑ යාමෙදෝ\n
රෑ යාමෙදෝ\n
හාදු දිදී තණ පඳුරේ නටන්නේ\n
පනින්නේ\n
හාවෝ \n
හාවෝ\n
අනේ හීන් සැරේ හහා හීන් සැරේ\n
වරෙන් හීන් සැරේ රිදී වළාවේ\n
\n
ඇයි ද සැලී සැලී සර සර ගා හඬන්නේ\n
ලියේ නිදන් තුරු හිමියා තුරුල්ලේ //\n
අන්න මහමූණා පියා සොයා හඹා යේ\n
අන්න මහමූණා පියා සොයා හඹා යේ\n
වවුලෝ කියාපන්කො වාසි අතට හෝයියා\n
එහෙත් හීන් සැරේ හහා හීන් සැරේ\n
වරෙන් හීන් සැරේ රිදී වළාවේ\n
\n
හඳ මාමා කිරි දෝලා කිරි මුට්ටිය බිඳ දාලා\n
හීන් සැරේ බඩ ගා එනවෝ //\n
අනේ සුදු මූ‍ණත් හැකිලීලා නොවේදෝ\n
අනේ සුදු මූ‍ණත් හැකිලීලා නොවේදෝ\n
අයියෝ රිංගාලා බඩගාලා සීරීලා\n
මාමේ මාමේ\n
අනේ හීන් සැරේ හහා හීන් සැරේ\n
වරෙන් හීන් සැරේ රිදී වළාවේ\n
\n
අනේ හෙමින් හෙමින් ඇදී යන්න වළාවේ\n
අනේ හෙමින් හෙමින් ඇදී යන්න වළාවේ\n
රෑ යාමයේ හීංසැරේ\n
වරෙන් අනේ\n
\n
\n
ගායනය, පදරචනය, සංගීතය - සුනිල් ශාන්ත\n
නව ගායනය - අයිවෝ ඩෙනිස්\n
\n
මුල් ගායනයේ ශ්‍රවණ තත්වය දුර්වල බැවින් පද සඳහා යොදගත්තේ පසුව අයිවෝ ඩෙනිස් මහතා ගයන ලද අනුවාදයයි\n
\n
මුල් "
